customer_id,home_loan_flag,car_loan_flag,education_loan_flag,personal_loan_flag,business_loan_flag,gold_loan_flag,loan_amount,emi_amount,foir,outstanding_balance,loan_tenure_months,repayment_status,dpd_bucket,foreclosure_flag,topup_loan_flag,has_any_loan
CUST011235,1,0,0,0,0,0,7486908.87,65146.32,0.5555,1314561.86,120,regular,0,0,1,1
CUST011236,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011237,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011238,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011239,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011240,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011241,0,0,0,0,0,1,308601.63,16241.53,0.129,115859.23,24,default,90+,0,0,1
CUST011242,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011243,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011245,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011246,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011247,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011248,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011249,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011250,0,0,0,1,0,0,10000.0,356.79,0.0258,6116.18,36,regular,0,0,0,1
CUST011251,0,0,0,1,0,0,372701.28,13009.79,0.2622,161277.56,24,regular,0,0,0,1
CUST011252,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011253,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST011254,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011255,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011256,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011257,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011258,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011259,0,0,0,0,0,1,175027.48,9745.64,0.6781,31322.24,24,regular,0,0,0,1
CUST011260,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011261,0,1,0,1,0,0,1160080.53,24540.89,0.2756,654977.21,36,regular,0,0,0,1
CUST011262,0,0,0,0,0,1,357582.16,20319.06,0.2353,142387.89,12,default,90+,0,1,1
CUST011263,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011264,1,0,0,0,0,0,11262764.03,95774.54,0.4305,8040207.72,180,regular,1-30,0,0,1
CUST011265,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011267,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011268,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011269,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,1,0
CUST011270,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011271,0,1,0,0,0,0,943375.94,20703.65,0.46,632262.15,36,regular,0,0,0,1
CUST011272,0,0,0,1,0,0,197041.0,6710.57,0.2013,132439.54,36,regular,0,0,0,1
CUST011273,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011274,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011275,0,0,0,1,0,0,68481.22,2281.37,0.1606,44855.89,12,regular,1-30,0,0,1
CUST011276,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011277,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011278,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,1,0,0
CUST011279,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011280,0,1,0,0,0,0,539113.44,11475.65,0.7411,334817.27,84,regular,0,0,1,1
CUST011281,0,0,0,0,0,1,237617.79,12719.42,0.1052,127567.01,6,delayed,31-60,0,0,1
CUST011282,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011283,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011284,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011286,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011287,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011289,0,1,0,0,0,0,946347.54,20093.27,0.2834,375808.48,60,regular,0,0,0,1
CUST011290,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011291,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011292,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011293,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011294,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST011295,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011296,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011297,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST011298,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011299,0,0,0,1,0,1,530297.63,28369.19,0.0677,255636.59,6,regular,0,0,0,1
CUST011300,0,0,0,1,0,0,10000.0,340.03,0.0166,6483.26,12,regular,1-30,0,0,1
CUST011301,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011302,0,0,0,1,0,0,219596.09,7093.59,0.1564,46986.48,48,regular,0,1,1,1
CUST011303,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011304,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011305,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011306,0,0,0,1,0,0,10000.0,327.38,0.019,1851.6,24,regular,0,0,0,1
CUST011307,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011308,0,1,0,1,0,0,1184898.64,27152.78,0.9918,690424.38,48,regular,0,0,0,1
CUST011309,0,0,0,0,0,1,201164.41,11025.6,0.0863,111275.25,6,regular,0,0,1,1
CUST011310,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,1,0
CUST011311,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,1,0
CUST011312,0,1,0,0,0,0,950355.95,21938.04,1.0351,677702.5,84,regular,0,0,1,1
CUST011313,0,0,0,0,0,1,164207.62,9062.45,0.2255,121926.85,18,regular,0,1,0,1
CUST011314,0,0,0,1,0,0,10000.0,346.98,0.0121,6514.71,60,regular,0,0,0,1
CUST011315,0,0,0,0,0,1,218155.08,12537.11,0.0953,37879.76,12,default,61-90,0,0,1
CUST011316,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011317,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011318,0,0,0,0,0,1,175175.84,10070.52,0.4089,94058.59,18,regular,1-30,0,0,1
CUST011319,0,1,0,0,0,0,599355.41,13050.16,0.81,194333.19,84,regular,0,0,0,1
CUST011320,0,0,0,1,0,1,31485.62,1785.59,0.1276,27468.13,12,regular,0,0,0,1
CUST011321,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST011322,0,0,0,0,0,1,39914.94,2134.6,0.2866,32626.38,12,regular,0,0,0,1
CUST011323,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011324,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011325,0,1,0,0,0,0,985013.61,22277.77,0.514,828712.21,48,regular,0,0,0,1
CUST011326,0,0,0,0,0,1,185357.48,9845.52,0.0752,45138.61,24,default,61-90,0,0,1
CUST011327,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011328,0,0,0,0,0,1,144553.3,8063.91,0.1714,58736.67,6,regular,0,1,0,1
CUST011329,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011330,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011331,0,0,0,0,0,1,67061.68,3607.12,0.1047,12372.7,6,delayed,1-30,0,0,1
CUST011332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011333,0,0,0,1,0,0,196091.78,6407.52,0.1749,38097.87,60,regular,0,0,0,1
CUST011334,0,0,0,0,0,1,215252.09,12353.98,0.3004,146133.1,18,default,90+,0,0,1
CUST011335,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011336,0,0,0,0,0,1,10000.0,572.5,0.0296,7145.21,24,default,90+,0,0,1
CUST011337,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011338,0,0,1,0,0,0,62844.63,837.84,0.0241,45682.77,60,regular,0,0,0,1
CUST011339,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST011340,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011341,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011342,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011343,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011344,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011345,0,1,0,0,0,0,528591.34,11385.46,0.331,342457.1,48,regular,0,0,0,1
CUST011346,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011347,0,1,0,0,0,0,569189.41,12288.72,1.3898,65058.56,36,regular,0,0,1,1
CUST011348,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011349,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011350,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST011351,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST011352,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011353,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011354,0,0,0,1,0,0,331697.15,11245.86,0.2178,82102.24,60,regular,0,0,0,1
CUST011355,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011356,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST011357,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011358,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011359,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST011360,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011361,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011362,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011363,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011364,0,1,0,0,0,0,954096.0,20374.24,0.2175,586209.57,36,regular,0,0,0,1
CUST011365,0,0,0,1,0,0,243888.68,8308.25,0.1485,180185.72,24,regular,0,0,0,1
CUST011366,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST011367,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011368,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011369,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011370,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,1,0
CUST011371,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011372,0,0,0,0,0,1,73566.61,4058.98,0.0695,34324.39,24,regular,0,0,0,1
CUST011373,0,0,0,0,0,1,10000.0,564.36,0.067,7174.46,12,delayed,1-30,0,0,1
CUST011374,0,0,0,0,0,1,363807.91,20258.47,0.2306,81664.22,24,default,61-90,1,0,1
CUST011375,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST011376,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011377,0,0,0,1,0,0,172066.81,5918.07,0.4631,54508.28,60,regular,0,0,1,1
CUST011378,0,0,0,1,0,0,29343.5,987.72,0.0368,18058.6,24,regular,0,0,0,1
CUST011379,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011380,0,0,0,1,0,0,161170.47,5385.05,0.2647,71645.3,12,regular,0,0,1,1
CUST011381,0,0,0,1,0,0,924612.27,31103.58,0.1001,177566.2,12,regular,0,0,0,1
CUST011382,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011383,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011384,0,0,0,1,0,0,274326.71,9725.2,0.1762,68026.23,12,regular,0,0,0,1
CUST011385,0,1,0,0,0,0,2066016.83,44835.32,0.1005,1003400.58,84,regular,0,0,0,1
CUST011386,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011387,0,0,0,0,0,1,68684.37,3820.02,0.373,17826.32,24,default,90+,0,0,1
CUST011388,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011389,1,0,0,0,0,0,9551104.9,77442.0,0.3506,7281897.48,240,regular,0,0,0,1
CUST011390,0,0,0,1,0,0,467272.38,15764.09,0.3157,410166.93,24,regular,0,0,0,1
CUST011391,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,1,0
CUST011392,0,0,0,0,0,1,287997.34,16484.76,0.0893,225340.89,24,delayed,31-60,0,0,1
CUST011393,0,0,0,1,0,0,55312.52,1814.82,0.091,39832.45,36,regular,0,0,0,1
CUST011394,0,0,0,0,0,1,399790.25,21094.39,0.1216,338021.63,12,default,90+,0,0,1
CUST011395,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011396,0,0,0,1,0,0,456448.63,15454.43,1.4935,258603.57,12,regular,0,0,0,1
CUST011397,0,0,0,0,0,1,143162.05,7871.95,0.6342,107732.97,6,default,90+,0,0,1
CUST011398,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011399,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST011400,0,0,0,1,0,0,424130.82,14129.63,0.446,234236.15,60,regular,0,0,0,1
CUST011401,0,0,0,0,0,1,143650.65,8284.44,0.7766,50062.26,12,default,90+,0,0,1
CUST011402,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011403,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011404,0,0,0,1,0,0,38086.89,1250.85,0.024,5577.7,36,regular,0,0,0,1
CUST011405,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011406,0,1,0,0,0,0,290810.29,6244.74,0.5426,199147.23,48,regular,1-30,0,0,1
CUST011407,0,1,0,0,0,0,361162.63,8070.87,0.4321,229366.32,84,regular,0,0,0,1
CUST011408,0,0,0,1,0,0,70535.34,2433.01,0.2045,16096.24,12,regular,0,0,0,1
CUST011409,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011410,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011411,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011412,0,0,0,0,0,1,109398.1,6034.51,0.5736,64901.74,18,regular,0,0,0,1
CUST011413,0,0,0,0,0,1,49953.56,2706.44,0.4577,26210.65,12,delayed,31-60,0,1,1
CUST011414,0,1,0,0,0,0,497245.42,11095.14,0.6216,413835.81,84,regular,0,0,0,1
CUST011415,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011416,0,0,0,0,0,1,73321.03,4211.26,0.7471,40299.01,6,default,90+,0,0,1
CUST011417,0,1,0,0,0,1,385456.89,8545.66,0.1497,42609.18,84,regular,0,0,0,1
CUST011418,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011419,0,1,0,0,0,0,1491357.35,32026.82,0.4891,754686.06,84,regular,0,0,1,1
CUST011420,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST011421,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011422,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST011423,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011424,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011425,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011426,0,0,0,1,0,0,713677.91,24671.5,0.2782,538617.51,12,regular,0,0,0,1
CUST011427,0,0,0,0,0,1,268468.27,15461.91,0.1321,206065.46,24,default,90+,0,1,1
CUST011428,0,1,0,0,0,0,107689.65,2438.01,0.1358,31183.1,48,regular,0,0,0,1
CUST011429,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011430,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST011431,0,0,0,0,0,1,171553.01,9110.51,0.2536,79284.76,12,delayed,1-30,1,0,1
CUST011432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011433,0,0,1,0,0,0,902951.11,11554.7,0.634,327547.25,120,regular,0,0,1,1
CUST011434,0,0,0,0,0,1,192430.87,10517.49,0.4715,78153.75,24,regular,0,0,0,1
CUST011435,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011436,1,0,0,0,0,0,8485697.39,73918.55,0.6579,7487799.56,240,regular,1-30,0,0,1
CUST011437,0,0,0,0,0,1,66865.51,3736.81,0.2745,33635.4,18,default,90+,0,0,1
CUST011438,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011439,0,0,0,1,0,0,111960.21,3760.64,0.2712,45086.58,24,regular,0,0,0,1
CUST011440,0,0,0,0,0,1,289718.96,16627.15,0.3118,173802.15,12,regular,0,0,0,1
CUST011441,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011442,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST011443,0,0,0,1,0,0,191411.73,6622.04,0.2735,35188.04,24,regular,0,0,0,1
CUST011444,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,1-30,0,0,0
CUST011445,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011446,0,0,0,0,0,1,110468.19,6254.87,0.4986,38346.81,6,default,90+,0,0,1
CUST011447,0,0,0,0,0,1,172346.38,9894.8,0.0867,94671.46,12,default,90+,0,0,1
CUST011448,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011449,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011450,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011451,0,0,0,1,0,0,178215.8,6144.07,0.2705,101920.91,24,regular,0,0,0,1
CUST011452,0,0,0,0,0,1,128633.88,7308.71,0.5036,98404.58,18,default,90+,0,0,1
CUST011453,0,0,0,1,0,0,365875.87,12376.34,0.3174,324706.6,36,regular,0,0,0,1
CUST011454,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011455,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011456,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011457,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011458,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011459,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011460,0,0,0,0,0,1,221979.11,12631.62,0.0854,156274.96,6,delayed,1-30,0,0,1
CUST011461,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011462,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST011463,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011464,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,1,0
CUST011465,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011466,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011467,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011468,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011469,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011470,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011471,0,1,0,0,0,0,431078.19,9298.25,0.4295,361513.43,36,regular,0,0,0,1
CUST011472,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011473,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011474,0,0,0,0,0,1,315942.45,17846.18,0.2335,162831.8,6,regular,0,0,0,1
CUST011475,0,0,0,1,0,0,252669.47,8176.78,0.1532,26221.72,48,regular,0,0,0,1
CUST011476,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011477,0,1,0,0,0,0,813414.32,17657.97,0.223,552467.12,60,delayed,31-60,0,0,1
CUST011478,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,1,0,0
CUST011479,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011480,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011481,0,0,0,0,0,1,94050.4,5034.61,0.3043,56417.36,24,regular,0,0,0,1
CUST011482,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011483,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,61-90,0,0,0
CUST011484,0,0,0,0,0,1,145915.42,8019.34,0.1702,35019.56,6,delayed,31-60,0,0,1
CUST011485,0,1,0,0,0,0,722294.29,15127.31,0.4367,328589.61,60,regular,0,0,0,1
CUST011486,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011487,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011488,0,0,0,0,0,1,45401.9,2554.82,0.0954,15520.83,6,default,90+,0,0,1
CUST011489,0,0,0,0,0,1,10000.0,546.22,0.0197,7090.84,12,default,61-90,0,1,1
CUST011490,0,1,0,0,0,0,372798.53,8039.78,0.1664,228131.41,36,delayed,1-30,0,0,1
CUST011491,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011492,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,0,0
CUST011493,0,0,0,1,0,0,49679.5,1715.5,0.0577,21591.42,24,regular,0,0,0,1
CUST011494,0,0,0,0,0,1,10000.0,532.35,0.0462,2212.61,24,regular,0,0,0,1
CUST011495,0,0,0,0,0,1,289809.86,15462.66,0.118,150119.61,6,regular,0,0,1,1
CUST011496,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011497,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,61-90,0,0,0
CUST011498,0,0,1,0,0,0,766280.41,10333.49,0.3564,214811.47,120,regular,0,0,0,1
CUST011499,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,0,0
CUST011500,0,0,0,0,0,1,154247.28,8353.79,0.15,117019.32,18,delayed,1-30,0,0,1
CUST011501,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011502,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011503,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,1,0
CUST011504,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,default,90+,0,1,0
CUST011505,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011506,0,1,0,0,0,0,397341.85,8315.88,0.3824,249520.63,48,regular,0,0,1,1
CUST011507,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011508,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011509,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011510,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,1-30,0,0,0
CUST011511,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,delayed,31-60,0,1,0
CUST011512,0,0,0,0,0,1,10000.0,567.82,0.0387,3795.73,24,default,61-90,0,0,1
CUST011513,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
CUST011514,0,0,0,1,0,0,10000.0,354.57,0.0272,3594.34,24,regular,0,0,1,1
CUST011515,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,regular,0,0,0,0
