customer_id,recommended_product,clv_tier,cibil_score,confidence_pct,top1_feature,top1_shap,top1_value,top2_feature,top2_shap,top2_value,top3_feature,top3_shap,top3_value,top_blocker_feature,top_blocker_shap
CUST013639,credit_card,normal,769,100.0,digital_credit_ready,2.1139,1.0,tier1_city,0.9685,1.0,city_tier,0.3236,1.0,is_premium,-0.1319
CUST010768,education_loan,normal,623,98.2,is_student,4.2409,1.0,occupation_enc,0.7321,5.0,online_spend_ratio,0.1939,0.1359,payment_history_score,-0.3224
CUST007122,home_loan,normal,804,99.9,prime_home_age,2.2089,1.0,profit_of_top_eligible,0.7808,100.0,credit_capacity_score,0.4149,95.399,digital_x_online,-0.1238
CUST013094,consumer_durable,normal,526,92.5,income_group_ord,1.5517,2.0,cibil_score,0.767,526.0,cibil_composite,0.3777,37.7295,ecommerce_to_spend_ratio,-0.7067
CUST001777,credit_card,normal,832,96.3,digital_credit_ready,1.9602,1.0,prime_home_age,0.623,0.0,strong_digital,0.2258,1.0,online_spend_ratio,-0.41
CUST010140,consumer_durable,normal,658,98.2,income_group_ord,1.726,1.0,cibil_score,0.8253,658.0,digital_adoption_score,0.327,2.0,ecommerce_to_spend_ratio,-0.6224
CUST010407,consumer_durable,normal,786,99.7,ecommerce_to_spend_ratio,2.1326,0.1705,income_group_ord,1.2463,1.0,online_spend_ratio,1.067,0.1705,cibil_score,-0.2928
CUST011849,insurance,normal,669,100.0,is_retired,7.3715,1.0,occupation_enc,0.582,2.0,top2_risk_percentage,0.2434,35.5,insurance,-0.33
CUST000279,education_loan,normal,645,100.0,is_student,4.1695,1.0,occupation_enc,0.7174,5.0,income_group_ord,0.1886,0.0,online_spend_ratio,-0.3854
CUST006085,consumer_durable,elite,806,96.2,ecommerce_to_spend_ratio,2.0354,0.1681,income_group_ord,1.4311,1.0,online_spend_ratio,0.9819,0.1681,cibil_score,-0.2969
CUST001757,home_loan,normal,784,99.9,prime_home_age,2.1432,1.0,profit_of_top_eligible,0.8195,100.0,top2_risk_percentage,0.2829,14.81,monthly_income,-0.0578
CUST009730,home_loan,elite,785,99.9,prime_home_age,1.9392,1.0,profit_of_top_eligible,0.5636,100.0,top2_risk_percentage,0.271,12.64,clv_tier_enc,-0.5473
CUST012711,credit_card,super_hni,840,97.8,digital_credit_ready,1.7346,1.0,is_premium,0.5576,1.0,prime_home_age,0.3374,0.0,cc_monthly_spend,-0.4861
CUST001299,insurance,normal,617,100.0,default_history_flag,4.5049,1.0,is_blocked,1.1138,1.0,repayment_status_ord,0.797,0.0,is_retired,-0.3388
CUST007613,credit_card,normal,753,90.1,is_self_employed,0.5901,0.0,prime_home_age,0.463,0.0,profit_of_top_eligible,0.3146,100.0,digital_credit_ready,-0.9388
CUST013819,education_loan,normal,713,100.0,is_student,4.141,1.0,occupation_enc,0.7101,5.0,income_group_ord,0.2145,0.0,online_spend_ratio,-0.4249
CUST007091,education_loan,normal,775,100.0,is_student,4.3089,1.0,occupation_enc,0.7572,5.0,online_spend_ratio,0.3292,0.0804,age,-0.0261
CUST019471,personal_loan,normal,824,99.9,profit_of_top_eligible,1.1238,100.0,top2_risk_percentage,0.7576,5.93,low_income,0.6772,1.0,cibil_gte_750,-0.5776
CUST017127,insurance,normal,813,100.0,is_retired,7.3017,1.0,occupation_enc,0.5569,2.0,investment_intent_score,0.4673,2.0,insurance,-0.2994
CUST013941,home_loan,normal,801,99.9,prime_home_age,2.2192,1.0,profit_of_top_eligible,0.7889,100.0,credit_capacity_score,0.4136,94.5225,top2_risk_percentage,-0.2523
CUST012833,credit_card,elite,758,96.3,digital_credit_ready,1.9569,1.0,is_premium,0.5623,1.0,clv_tier_enc,0.3334,1.0,tier1_city,-0.1578
CUST005825,insurance,normal,578,100.0,default_history_flag,4.0345,1.0,bureau_x_writeoff,1.3961,8.0,is_blocked,0.8299,1.0,affluent,-0.3553
CUST014198,insurance,normal,569,100.0,default_history_flag,2.586,1.0,bureau_inquiries_6m,1.6384,6.0,bureau_x_writeoff,1.3915,6.0,is_retired,-0.2671
CUST019285,personal_loan,normal,829,97.7,profit_of_top_eligible,1.1817,100.0,digital_x_online,0.6891,0.0,low_income,0.631,1.0,cibil_gte_750,-0.7777
CUST005649,insurance,normal,623,100.0,default_history_flag,3.5803,1.0,is_blocked,0.8201,1.0,affluent,0.4518,1.0,is_retired,-0.2901
CUST006768,credit_card,normal,791,100.0,digital_credit_ready,2.3265,1.0,tier1_city,1.1528,1.0,top2_risk_percentage,0.6404,3.0,is_self_employed,-0.1756
CUST019577,consumer_durable,normal,759,86.2,income_group_ord,0.8817,2.0,age,0.6162,22.0,age_x_cibil,0.2515,0.167,ecommerce_to_spend_ratio,-1.0278
CUST016864,home_loan,normal,800,99.9,prime_home_age,2.2257,1.0,profit_of_top_eligible,0.7919,100.0,clv_score,0.2407,57.29,cc_credit_limit,-0.0402
CUST015095,car_loan,normal,654,100.0,cibil_risky_zone,1.815,1.0,profit_of_top_eligible,0.5294,70.0,cibil_score,0.3806,654.0,rd_flag,-0.1473
CUST012003,home_loan,normal,702,99.9,prime_home_age,1.9275,1.0,profit_of_top_eligible,0.7529,100.0,top2_risk_percentage,0.6023,26.37,cibil_gte_750,-0.2361
CUST003668,education_loan,normal,806,78.2,is_student,3.66,1.0,occupation_enc,0.5724,5.0,credit_history_years,0.1946,2.0,age,-1.3927
CUST006728,insurance,normal,607,100.0,default_history_flag,3.5221,1.0,is_blocked,0.8082,1.0,affluent,0.4582,1.0,is_retired,-0.285
CUST007471,education_loan,normal,762,100.0,is_student,4.3127,1.0,occupation_enc,0.7584,5.0,online_spend_ratio,0.2976,0.1121,age,-0.0217
CUST016692,credit_card,normal,790,97.5,digital_credit_ready,1.7112,1.0,prime_home_age,0.5596,0.0,is_self_employed,0.248,0.0,cc_monthly_spend,-0.5329
CUST018329,insurance,normal,612,60.5,top2_risk_percentage,1.4738,60.0,affluent,0.9235,1.0,insurance,0.6307,0.0,is_retired,-0.404
CUST019657,credit_card,normal,746,95.7,foir_high,1.0383,1.0,foir_x_cibil,0.954,0.4078,foir,0.6397,0.5467,digital_credit_ready,-0.733
CUST014115,credit_card,normal,817,100.0,digital_credit_ready,2.0813,1.0,prime_home_age,0.719,0.0,strong_digital,0.3391,1.0,is_premium,-0.1608
CUST005297,education_loan,normal,739,100.0,is_student,4.3126,1.0,occupation_enc,0.758,5.0,online_spend_ratio,0.309,0.1277,age,-0.0215
CUST006436,gold_loan,normal,699,100.0,profit_of_top_eligible,2.1946,45.0,top2_confidence_score,0.5753,43.12,prime_home_age,0.2703,0.0,online_spend_ratio,-0.3917
CUST015312,education_loan,normal,681,100.0,is_student,4.1118,1.0,occupation_enc,0.7002,5.0,income_group_ord,0.2018,0.0,online_spend_ratio,-0.4756
CUST015388,personal_loan,normal,737,99.9,cibil_gte_750,1.7175,0.0,profit_of_top_eligible,1.6474,100.0,occupation_enc,0.6815,3.0,digital_x_online,-0.326
CUST010014,insurance,normal,743,99.9,is_retired,7.7925,1.0,occupation_enc,0.4049,2.0,insurance,0.1508,0.0,default_history_flag,-0.2935
CUST009333,credit_card,normal,772,72.4,digital_credit_ready,1.9866,1.0,tier1_city,1.5167,1.0,city_tier,0.6589,1.0,prime_home_age,-0.5974
CUST002641,home_loan,normal,719,97.7,prime_home_age,1.9406,1.0,profit_of_top_eligible,0.7137,100.0,monthly_income,0.3225,63584.42,ecommerce_to_spend_ratio,-0.2104
CUST005861,gold_loan,normal,653,100.0,profit_of_top_eligible,1.5478,65.0,income_group_ord,0.2287,0.0,prime_home_age,0.1865,0.0,top2_confidence_score,-1.7873
CUST012101,home_loan,normal,784,99.9,prime_home_age,2.1863,1.0,profit_of_top_eligible,0.8302,100.0,credit_capacity_score,0.4309,92.893,digital_x_online,-0.0872
CUST000472,home_loan,normal,800,99.9,prime_home_age,2.1572,1.0,profit_of_top_eligible,0.7688,100.0,clv_tier_enc,0.2769,0.0,digital_x_online,-0.1254
CUST007562,personal_loan,normal,719,99.9,cibil_gte_750,1.4754,0.0,is_self_employed,1.424,1.0,profit_of_top_eligible,1.4073,100.0,occupation_enc,-0.7505
CUST014185,credit_card,elite,817,99.7,foir_x_cibil,0.973,0.3973,foir_high,0.9153,1.0,is_premium,0.7784,1.0,digital_credit_ready,-0.7887
CUST005038,insurance,normal,739,100.0,is_retired,7.6123,1.0,occupation_enc,0.4584,2.0,is_self_employed,0.1516,0.0,high_saver,-0.3559
CUST003148,insurance,normal,797,99.9,is_retired,7.6057,1.0,occupation_enc,0.5855,2.0,affluent,0.1976,1.0,insurance,-0.33
CUST014146,home_loan,normal,844,99.9,prime_home_age,1.5338,1.0,cc_credit_limit,0.6611,288527.73,credit_card,0.3156,1.0,profit_of_top_eligible,-1.3112
CUST013312,consumer_durable,normal,798,99.7,ecommerce_to_spend_ratio,2.0901,0.1539,income_group_ord,1.4402,1.0,online_spend_ratio,1.0429,0.1539,cibil_score,-0.3133
CUST001949,insurance,normal,578,100.0,default_history_flag,4.0726,1.0,bureau_x_writeoff,1.4193,10.0,is_blocked,0.8386,1.0,is_retired,-0.2906
CUST016208,personal_loan,normal,737,99.8,is_self_employed,0.958,1.0,profit_of_top_eligible,0.7396,100.0,cibil_gte_750,0.6625,0.0,low_income,-1.0618
CUST018923,personal_loan,super_hni,838,99.9,is_self_employed,0.9723,1.0,low_income,0.5994,1.0,digital_x_online,0.5715,0.126,occupation_enc,-0.8451
CUST003914,insurance,normal,824,99.9,is_retired,7.9504,1.0,occupation_enc,0.6679,2.0,is_self_employed,0.1418,0.0,default_history_flag,-0.3039
CUST006438,consumer_durable,normal,594,98.2,income_group_ord,1.617,1.0,cibil_score,0.7699,594.0,digital_adoption_score,0.3399,1.0,ecommerce_to_spend_ratio,-0.6893
CUST002416,credit_card,elite,822,100.0,digital_credit_ready,2.0559,1.0,is_premium,0.6203,1.0,strong_digital,0.3555,1.0,tier1_city,-0.1618
CUST010845,credit_card,elite,773,100.0,digital_credit_ready,1.9927,1.0,is_premium,0.549,1.0,strong_digital,0.3166,1.0,tier1_city,-0.1561
CUST011937,credit_card,elite,873,100.0,digital_credit_ready,1.6485,1.0,foir_x_cibil,0.7119,0.6232,foir_high,0.6964,1.0,prime_home_age,-0.2704
CUST003652,insurance,normal,853,99.9,is_retired,7.6733,1.0,occupation_enc,0.4577,2.0,is_self_employed,0.1476,0.0,high_saver,-0.2997
CUST016858,consumer_durable,normal,769,99.7,ecommerce_to_spend_ratio,1.7326,0.1688,income_group_ord,1.3712,2.0,online_spend_ratio,0.7933,0.1688,cibil_score,-0.2451
CUST005227,insurance,normal,694,99.4,top2_risk_percentage,1.2721,37.91,affluent,1.1608,1.0,insurance,0.6903,0.0,is_retired,-0.4245
CUST018160,credit_card,normal,742,97.5,digital_credit_ready,2.1476,1.0,tier1_city,1.0458,1.0,city_tier,0.339,1.0,online_spend_ratio,-0.3257
CUST008497,credit_card,normal,825,100.0,digital_credit_ready,1.6943,1.0,prime_home_age,0.7439,0.0,top2_risk_percentage,0.6363,3.44,is_premium,-0.1509
CUST005266,credit_card,normal,834,100.0,top2_risk_percentage,0.9416,3.0,is_self_employed,0.8553,0.0,prime_home_age,0.4912,0.0,digital_credit_ready,-0.8198
CUST004209,insurance,normal,682,95.8,top2_risk_percentage,1.2458,32.18,affluent,1.1429,1.0,insurance,0.6855,0.0,is_retired,-0.4289
CUST001239,home_loan,normal,795,99.9,prime_home_age,2.2116,1.0,profit_of_top_eligible,0.8014,90.0,clv_tier_enc,0.2544,0.0,digital_x_online,-0.1112
CUST012186,insurance,normal,566,100.0,default_history_flag,4.4059,1.0,is_blocked,1.0931,1.0,repayment_status_ord,0.7385,0.0,is_retired,-0.329
CUST002614,insurance,normal,635,100.0,default_history_flag,4.2534,1.0,bureau_x_writeoff,1.5184,6.0,is_blocked,0.8895,1.0,insurance,-0.4119
CUST014530,business_loan,normal,823,100.0,is_self_employed,2.5013,1.0,top2_confidence_score,0.8524,94.42,is_business_occ,0.6863,1.0,clv_score,-0.3706
CUST017553,credit_card,normal,726,100.0,digital_credit_ready,2.1676,1.0,prime_home_age,0.6839,0.0,strong_digital,0.3568,1.0,is_premium,-0.1701
CUST000517,consumer_durable,normal,585,98.0,age,0.634,21.0,cibil_score,0.5796,585.0,cibil_composite,0.4275,47.4449,ecommerce_to_spend_ratio,-0.6591
CUST005424,insurance,normal,770,99.9,is_retired,7.5742,1.0,occupation_enc,0.5217,2.0,high_saver,0.1502,1.0,default_history_flag,-0.2966
CUST006256,insurance,normal,741,88.9,insurance,0.8299,0.0,affluent,0.8189,1.0,high_saver,0.6506,1.0,is_retired,-0.4942
CUST016935,home_loan,normal,813,99.9,prime_home_age,2.1597,1.0,profit_of_top_eligible,0.7743,100.0,credit_capacity_score,0.3702,96.243,city_tier,-0.3389
CUST011852,insurance,normal,825,99.9,is_retired,6.9745,1.0,investment_intent_score,0.6328,2.0,occupation_enc,0.3858,2.0,top2_risk_percentage,-0.4386
CUST011518,insurance,normal,560,100.0,default_history_flag,4.2645,1.0,bureau_x_writeoff,1.5098,8.0,is_blocked,0.8911,1.0,insurance,-0.435
CUST004940,credit_card,normal,824,100.0,digital_credit_ready,1.693,1.0,prime_home_age,0.7432,0.0,top2_risk_percentage,0.663,3.0,is_premium,-0.1496
CUST003276,home_loan,normal,701,92.7,prime_home_age,1.6618,1.0,profit_of_top_eligible,0.5591,100.0,top2_risk_percentage,0.4517,22.22,cibil_gte_750,-0.3703
CUST006547,home_loan,elite,765,99.9,prime_home_age,1.9347,1.0,profit_of_top_eligible,0.6523,75.0,digital_x_online,0.3048,0.0979,clv_tier_enc,-0.5854
CUST013595,consumer_durable,normal,780,99.7,ecommerce_to_spend_ratio,2.0193,0.1673,income_group_ord,1.3021,2.0,online_spend_ratio,1.0178,0.1673,cibil_score,-0.2814
CUST005471,credit_card,elite,812,100.0,digital_credit_ready,2.038,1.0,is_premium,0.6457,1.0,clv_tier_enc,0.3436,1.0,tier1_city,-0.16
CUST017245,insurance,normal,572,97.8,bureau_inquiries_6m,3.6013,6.0,bureau_x_writeoff,1.8431,6.0,repayment_status_ord,0.7577,0.0,is_retired,-0.3482
CUST016242,home_loan,normal,830,99.9,prime_home_age,1.9825,1.0,profit_of_top_eligible,0.6686,100.0,affluent,0.3028,1.0,top2_risk_percentage,-1.3176
CUST013705,home_loan,elite,816,87.8,prime_home_age,1.8506,1.0,cc_credit_limit,0.7123,660745.58,profit_of_top_eligible,0.3154,100.0,loan_tenure_months,-0.6846
CUST004626,insurance,normal,649,100.0,default_history_flag,4.8094,1.0,is_blocked,1.1715,1.0,repayment_status_ord,0.7929,0.0,insurance,-0.4897
CUST014895,car_loan,normal,666,100.0,cibil_risky_zone,1.8383,1.0,profit_of_top_eligible,0.5073,70.0,cibil_score,0.4614,666.0,investment_txn_flag,-0.2656
CUST018814,consumer_durable,normal,826,92.3,ecommerce_to_spend_ratio,2.1077,0.165,income_group_ord,1.4771,1.0,online_spend_ratio,1.1102,0.165,cibil_score,-0.3047
CUST006400,insurance,normal,584,100.0,default_history_flag,3.3366,1.0,is_blocked,0.8079,1.0,top2_risk_percentage,0.5175,46.47,is_retired,-0.2795
CUST018501,education_loan,normal,-1,100.0,is_student,4.3142,1.0,occupation_enc,0.7607,5.0,online_spend_ratio,0.2447,0.1485,income_group_ord,-0.0468
CUST011566,insurance,normal,623,100.0,default_history_flag,4.2722,1.0,bureau_x_writeoff,1.5047,6.0,is_blocked,0.8907,1.0,insurance,-0.4645
CUST014207,consumer_durable,normal,749,93.3,ecommerce_to_spend_ratio,2.0341,0.1508,income_group_ord,1.2952,1.0,online_spend_ratio,0.952,0.1508,cibil_score,-0.2941
CUST018976,insurance,normal,583,100.0,default_history_flag,3.8191,1.0,bureau_x_writeoff,1.4679,10.0,is_blocked,0.7639,1.0,insurance,-0.4046
CUST018053,consumer_durable,normal,818,99.7,ecommerce_to_spend_ratio,2.0842,0.1692,income_group_ord,1.4717,1.0,online_spend_ratio,1.0428,0.1692,cibil_score,-0.3041
CUST006652,insurance,normal,706,99.9,is_retired,7.9104,1.0,occupation_enc,0.6389,2.0,high_saver,0.1196,1.0,insurance,-0.4021
CUST006089,insurance,elite,816,99.9,is_retired,7.969,1.0,occupation_enc,0.6166,2.0,foir_x_cibil,0.1783,0.4672,insurance,-0.3698
CUST004375,consumer_durable,normal,817,99.7,ecommerce_to_spend_ratio,2.0974,0.1616,income_group_ord,1.2939,1.0,online_spend_ratio,1.0114,0.1617,cibil_score,-0.2979
CUST014743,insurance,normal,808,100.0,is_retired,7.8861,1.0,occupation_enc,0.681,2.0,is_self_employed,0.1395,0.0,default_history_flag,-0.3034
CUST002443,consumer_durable,elite,763,55.0,ecommerce_to_spend_ratio,1.7465,0.1648,income_group_ord,1.1567,2.0,online_spend_ratio,0.8408,0.1648,foir_high,-0.5608
CUST000722,insurance,normal,849,99.9,is_retired,6.843,1.0,investment_intent_score,0.7073,2.0,occupation_enc,0.3812,2.0,top2_risk_percentage,-0.4245
CUST010961,home_loan,normal,805,99.9,prime_home_age,1.7096,1.0,profit_of_top_eligible,0.4848,100.0,cc_credit_limit,0.3341,1942904.11,loan_amount,-1.5348
CUST006576,insurance,normal,615,100.0,default_history_flag,4.0941,1.0,bureau_x_writeoff,1.3676,8.0,is_blocked,0.8071,1.0,is_retired,-0.2902
CUST011358,personal_loan,normal,713,99.9,profit_of_top_eligible,1.6538,100.0,cibil_gte_750,1.6292,0.0,occupation_enc,0.6099,3.0,digital_x_online,-0.3434
CUST017227,consumer_durable,normal,754,99.9,ecommerce_to_spend_ratio,1.9152,0.1537,income_group_ord,1.3812,2.0,online_spend_ratio,0.9077,0.1537,age,-0.6695
CUST001730,personal_loan,normal,743,100.0,profit_of_top_eligible,1.6648,100.0,cibil_gte_750,1.5439,0.0,low_income,0.7012,1.0,prime_home_age,-0.2607
CUST010512,education_loan,normal,776,100.0,is_student,4.3135,1.0,occupation_enc,0.7586,5.0,online_spend_ratio,0.2952,0.1,age,-0.0196
CUST016646,credit_card,elite,809,99.7,foir_x_cibil,1.0717,0.4286,foir_high,1.0717,1.0,is_premium,0.7113,1.0,digital_credit_ready,-0.8075
CUST008265,insurance,normal,573,100.0,default_history_flag,4.2161,1.0,is_blocked,1.0288,1.0,repayment_status_ord,0.5091,0.0,is_retired,-0.3181
CUST004175,home_loan,normal,731,99.9,prime_home_age,2.067,1.0,profit_of_top_eligible,0.7664,100.0,top2_risk_percentage,0.4484,24.81,cibil_gte_750,-0.1823
CUST011383,consumer_durable,normal,804,99.7,ecommerce_to_spend_ratio,2.0654,0.1729,income_group_ord,1.2379,2.0,online_spend_ratio,1.0427,0.1729,cibil_score,-0.2814
CUST000137,home_loan,normal,804,99.9,prime_home_age,2.1524,1.0,profit_of_top_eligible,0.7683,100.0,clv_tier_enc,0.2809,0.0,digital_x_online,-0.1119
CUST018225,personal_loan,normal,715,99.9,profit_of_top_eligible,1.2396,100.0,cibil_gte_750,0.9405,0.0,cibil_weighted_composite,0.6437,69.173,low_income,-1.1185
CUST017604,consumer_durable,normal,632,100.0,ecommerce_to_spend_ratio,1.127,0.1686,income_group_ord,1.0405,2.0,young_edu_candidate,0.4345,1.0,top2_confidence_score,-0.2037
CUST016661,insurance,normal,679,78.8,investment_intent_score,2.3032,2.0,top2_risk_percentage,0.8679,35.1,investment_appetite,0.7974,2.0,is_retired,-0.4548
CUST015611,education_loan,normal,784,100.0,is_student,4.2602,1.0,occupation_enc,0.7402,5.0,online_spend_ratio,0.663,0.1229,age,-0.1034
CUST017020,insurance,normal,803,99.9,investment_intent_score,1.23,2.0,insurance,0.7782,0.0,high_saver,0.7008,1.0,is_retired,-0.4393
CUST008024,gold_loan,normal,624,100.0,profit_of_top_eligible,1.5011,0.0,top2_confidence_score,0.6214,30.0,insurance,0.2612,1.0,payment_history_score,-0.3625
CUST015500,credit_card,elite,741,93.5,digital_credit_ready,1.6928,1.0,is_premium,0.6553,1.0,prime_home_age,0.2803,0.0,cc_utilization_ratio,-0.9395
CUST004200,credit_card,normal,721,96.3,digital_credit_ready,1.5805,1.0,foir_x_cibil,1.1081,0.5021,foir,0.9593,0.6964,prime_home_age,-0.3062
CUST014597,credit_card,elite,771,100.0,is_self_employed,1.0845,0.0,is_premium,0.8187,1.0,top2_risk_percentage,0.6493,3.0,digital_credit_ready,-0.7965
CUST013413,education_loan,normal,717,100.0,is_student,4.3112,1.0,occupation_enc,0.7584,5.0,online_spend_ratio,0.31,0.1318,age,-0.0217
CUST017879,home_loan,normal,818,99.9,prime_home_age,2.1377,1.0,profit_of_top_eligible,0.7647,100.0,clv_tier_enc,0.2905,0.0,digital_x_online,-0.1382
CUST014224,education_loan,normal,783,99.9,is_student,4.2343,1.0,occupation_enc,0.7383,5.0,online_spend_ratio,0.7245,0.0892,income_group_ord,-0.1014
CUST009207,credit_card,normal,810,100.0,digital_credit_ready,1.6659,1.0,foir_x_cibil,1.1046,0.7363,foir,0.9361,0.909,prime_home_age,-0.5206
CUST019940,personal_loan,normal,741,99.9,cibil_gte_750,1.7191,0.0,profit_of_top_eligible,1.6317,100.0,low_income,0.7247,1.0,digital_x_online,-0.3431
CUST005487,insurance,normal,579,100.0,default_history_flag,3.0236,1.0,is_blocked,0.6741,1.0,top2_risk_percentage,0.5979,46.82,is_retired,-0.2707
CUST018580,insurance,normal,803,99.9,is_retired,7.9831,1.0,occupation_enc,0.6775,2.0,is_self_employed,0.1408,0.0,default_history_flag,-0.3015
CUST019346,insurance,normal,798,99.9,is_retired,6.4374,1.0,investment_intent_score,0.5842,2.0,occupation_enc,0.4775,2.0,top2_risk_percentage,-0.5807
CUST009902,education_loan,normal,643,97.8,is_student,4.0526,1.0,age,0.9669,20.0,occupation_enc,0.7259,5.0,online_spend_ratio,-0.3615
CUST019716,home_loan,elite,820,99.9,prime_home_age,1.9552,1.0,profit_of_top_eligible,0.5435,100.0,cibil_score,0.1971,820.0,clv_tier_enc,-0.7541
CUST011435,personal_loan,normal,794,99.9,profit_of_top_eligible,1.4265,100.0,top2_risk_percentage,0.787,6.98,occupation_enc,0.6564,3.0,cibil_gte_750,-0.7867
CUST002095,insurance,normal,667,99.4,top2_risk_percentage,1.4733,33.06,affluent,1.1102,1.0,insurance,0.7353,0.0,is_retired,-0.4218
CUST015378,insurance,normal,804,73.3,investment_intent_score,1.8128,2.0,investment_appetite,0.8039,2.0,insurance,0.7156,0.0,is_retired,-0.4943
CUST002520,car_loan,normal,699,100.0,cibil_risky_zone,1.6037,1.0,cibil_score,0.4403,699.0,income_group_ord,0.2971,0.0,insurance,-0.3886
CUST010535,credit_card,normal,805,99.7,digital_credit_ready,2.0994,1.0,tier1_city,1.0932,1.0,prime_home_age,0.3378,0.0,is_premium,-0.1423
CUST019713,insurance,normal,769,60.9,investment_intent_score,1.4262,2.0,insurance,0.7477,0.0,investment_appetite,0.7042,2.0,top2_risk_percentage,-0.7485
CUST015498,credit_card,normal,802,100.0,income_group_ord,0.613,2.0,age_x_income,0.3564,3.6112,prime_home_age,0.2624,0.0,digital_credit_ready,-1.0367
CUST018469,credit_card,normal,827,100.0,digital_credit_ready,1.8155,1.0,prime_home_age,0.7394,0.0,profit_of_top_eligible,0.2593,100.0,tier1_city,-0.1427
CUST005868,education_loan,normal,-1,100.0,is_student,4.3162,1.0,occupation_enc,0.7608,5.0,online_spend_ratio,0.2346,0.1478,income_group_ord,-0.0469
CUST016429,credit_card,normal,772,99.7,digital_credit_ready,1.8532,1.0,prime_home_age,0.7338,0.0,top2_risk_percentage,0.6557,3.0,is_premium,-0.1552
CUST016740,credit_card,elite,828,99.7,digital_credit_ready,1.7328,1.0,clv_tier_enc,0.7709,1.0,is_premium,0.7593,1.0,prime_home_age,-0.4284
CUST014983,insurance,normal,639,96.1,bureau_inquiries_6m,3.0287,6.0,bureau_x_writeoff,1.4754,6.0,investment_intent_score,0.812,2.0,is_retired,-0.3125
CUST008149,insurance,normal,644,100.0,default_history_flag,4.5234,1.0,is_blocked,1.1166,1.0,repayment_status_ord,0.7675,0.0,is_retired,-0.3362
CUST000170,credit_card,normal,786,96.3,digital_credit_ready,1.9541,1.0,prime_home_age,0.6227,0.0,strong_digital,0.2121,1.0,online_spend_ratio,-0.413
CUST009500,consumer_durable,normal,694,99.4,income_group_ord,1.8354,1.0,cibil_score,0.8284,694.0,digital_adoption_score,0.328,1.0,ecommerce_to_spend_ratio,-0.6227
CUST011718,insurance,normal,621,100.0,default_history_flag,4.3084,1.0,bureau_x_writeoff,1.5446,8.0,is_blocked,0.8961,1.0,insurance,-0.398
CUST017613,consumer_durable,normal,649,100.0,ecommerce_to_spend_ratio,1.3024,0.1724,income_group_ord,1.1535,1.0,online_spend_ratio,0.5823,0.1724,top2_confidence_score,-0.1442
CUST019758,credit_card,elite,836,100.0,digital_credit_ready,1.4659,1.0,foir_high,0.7538,1.0,foir_x_cibil,0.6163,0.8192,top2_confidence_score,-0.1586
CUST006902,home_loan,normal,707,99.9,prime_home_age,1.9153,1.0,top2_risk_percentage,0.8231,31.3,profit_of_top_eligible,0.7052,100.0,credit_capacity_score,-0.2828
CUST019288,home_loan,normal,763,99.9,prime_home_age,2.1359,1.0,profit_of_top_eligible,0.8236,100.0,clv_tier_enc,0.2669,0.0,digital_x_online,-0.131
CUST017792,home_loan,normal,813,99.9,prime_home_age,2.2423,1.0,profit_of_top_eligible,0.7902,100.0,clv_score,0.2492,55.03,insurance,-0.0471
CUST019531,credit_card,normal,840,82.6,tier1_city,1.0828,1.0,foir_x_cibil,0.9489,0.3791,foir_high,0.7705,1.0,digital_credit_ready,-0.9842
CUST003982,credit_card,normal,805,85.3,is_self_employed,0.5213,0.0,prime_home_age,0.4195,0.0,profit_of_top_eligible,0.3082,100.0,digital_credit_ready,-0.8976
CUST000365,credit_card,normal,788,100.0,income_group_ord,0.6755,2.0,age_x_income,0.3898,2.9505,prime_home_age,0.2697,0.0,digital_credit_ready,-0.9579
CUST018263,personal_loan,elite,815,95.9,profit_of_top_eligible,1.0503,100.0,top2_risk_percentage,0.9071,3.0,clv_tier_enc,0.5877,1.0,cibil_gte_750,-1.0155
CUST002789,credit_card,normal,819,100.0,digital_credit_ready,2.1029,1.0,prime_home_age,0.7242,0.0,strong_digital,0.3388,1.0,is_premium,-0.1569
CUST005632,education_loan,normal,742,100.0,is_student,4.3087,1.0,occupation_enc,0.7579,5.0,online_spend_ratio,0.3221,0.1355,age,-0.0256
CUST007642,insurance,normal,648,100.0,default_history_flag,2.2456,1.0,bureau_inquiries_6m,1.5817,7.0,bureau_x_writeoff,1.3913,7.0,insurance,-0.4473
CUST019127,consumer_durable,normal,849,93.4,ecommerce_to_spend_ratio,1.5914,0.1652,online_spend_ratio,1.072,0.1653,digital_adoption_score,0.1256,1.0,income_group_ord,-0.6229
CUST018124,consumer_durable,elite,810,99.7,ecommerce_to_spend_ratio,2.0573,0.168,income_group_ord,1.2373,2.0,online_spend_ratio,0.9647,0.168,cibil_score,-0.2754
CUST001675,insurance,normal,571,100.0,default_history_flag,4.7464,1.0,is_blocked,1.1525,1.0,repayment_status_ord,0.7642,0.0,insurance,-0.4545
CUST014483,insurance,normal,616,100.0,default_history_flag,4.7659,1.0,is_blocked,1.1416,1.0,repayment_status_ord,0.7955,0.0,insurance,-0.4582
CUST002853,insurance,normal,842,99.9,is_retired,8.0237,1.0,occupation_enc,0.6364,2.0,foir_x_cibil,0.1719,0.6197,default_history_flag,-0.3042
CUST008082,insurance,normal,620,100.0,default_history_flag,3.8513,1.0,is_blocked,0.8999,1.0,top2_risk_percentage,0.6043,45.94,insurance,-0.6292
CUST000813,insurance,normal,811,99.9,is_retired,7.6346,1.0,occupation_enc,0.4708,2.0,is_self_employed,0.1489,0.0,high_saver,-0.3619
