customer_id,savings_account,current_account,fd,rd,credit_card,cc_variant,cc_credit_limit,cc_monthly_spend,debit_card,insurance,mutual_funds,consumer_durable,demat_account,mobile_banking,internet_banking
CUST008550,1,0,1,0,0,none,0.0,0.0,0,0,0,1,0,1,1
CUST008551,1,0,1,1,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST008552,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008553,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008554,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008555,1,0,0,1,0,none,0.0,0.0,0,0,0,0,0,1,0
CUST008556,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008557,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008558,0,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008559,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008560,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,1,1
CUST008561,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008562,0,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008563,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008564,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008565,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008566,1,0,1,0,0,none,0.0,0.0,0,0,0,0,1,1,0
CUST008567,1,0,0,0,0,none,0.0,0.0,1,1,1,1,0,1,0
CUST008568,1,0,1,1,0,none,0.0,0.0,0,1,0,0,1,0,1
CUST008569,1,0,1,1,0,none,0.0,0.0,1,1,1,1,0,1,1
CUST008570,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST008571,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008572,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008573,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008574,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008575,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008576,1,0,0,1,0,none,0.0,0.0,1,0,0,0,1,1,1
CUST008577,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008578,0,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008579,1,0,1,0,0,none,0.0,0.0,1,1,1,0,1,0,1
CUST008580,1,1,0,1,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST008581,1,1,1,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008582,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008583,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008584,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008585,0,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008586,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008587,1,1,0,0,0,none,0.0,0.0,0,1,1,0,0,0,0
CUST008588,1,1,0,0,0,none,0.0,0.0,0,0,1,1,0,0,0
CUST008589,0,0,0,1,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST008590,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008591,1,0,1,1,0,none,0.0,0.0,1,0,0,0,1,0,1
CUST008592,1,0,0,0,0,none,0.0,0.0,1,0,0,1,1,0,0
CUST008593,1,1,0,1,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST008594,1,1,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008595,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008596,1,1,1,0,0,none,0.0,0.0,1,0,0,1,1,1,1
CUST008597,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008598,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008599,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008600,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008601,1,0,0,1,0,none,0.0,0.0,0,0,0,1,0,1,0
CUST008602,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008603,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST008604,0,0,0,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008605,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008606,1,0,0,0,1,rewards,153596.61,8380.23,1,1,0,1,0,0,1
CUST008607,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008608,0,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008609,0,0,1,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008610,1,1,0,0,0,none,0.0,0.0,1,1,0,0,1,0,1
CUST008611,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008612,1,1,0,0,1,rewards,60969.62,5281.93,1,0,0,1,1,0,1
CUST008613,1,0,1,0,0,none,0.0,0.0,1,0,0,1,1,0,0
CUST008614,0,0,1,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008615,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008616,1,1,0,0,0,none,0.0,0.0,0,1,0,1,0,1,0
CUST008617,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008618,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST008619,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008620,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008621,1,1,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008622,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008623,1,0,1,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008624,1,1,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008625,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008626,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008627,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008628,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008629,0,0,1,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008630,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008631,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST008632,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008633,1,0,1,0,0,none,0.0,0.0,0,0,1,1,0,0,1
CUST008634,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008635,1,1,0,0,0,none,0.0,0.0,1,0,0,1,1,0,0
CUST008636,1,1,1,1,0,none,0.0,0.0,0,1,1,0,1,0,0
CUST008637,1,1,1,1,1,rewards,235363.86,8993.56,1,1,1,0,0,1,0
CUST008638,1,1,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008639,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008640,1,0,0,0,1,rewards,52465.04,3245.37,1,0,0,0,0,1,0
CUST008641,1,1,1,1,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST008642,1,0,0,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST008643,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST008644,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008645,1,0,1,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST008646,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008647,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST008648,1,1,0,0,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST008649,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008650,1,1,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST008651,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008652,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST008653,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008654,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008655,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST008656,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008657,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008658,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008659,1,1,0,0,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST008660,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008661,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008662,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008663,1,0,0,1,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST008664,1,1,0,1,1,rewards,27855.43,2992.92,1,0,0,1,0,0,1
CUST008665,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008666,1,0,1,0,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST008667,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008668,1,1,0,1,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST008669,0,0,0,1,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST008670,1,1,0,0,1,premium,797706.17,11618.97,0,0,1,1,0,0,0
CUST008671,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008672,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008673,1,0,0,1,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST008674,1,0,1,1,0,none,0.0,0.0,1,0,1,1,1,0,0
CUST008675,1,1,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008676,1,0,1,0,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST008677,1,0,1,0,0,none,0.0,0.0,0,0,1,1,0,1,1
CUST008678,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008679,1,0,0,1,0,none,0.0,0.0,0,0,1,1,0,0,1
CUST008680,0,1,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008681,1,0,1,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008682,1,1,1,1,0,none,0.0,0.0,0,0,0,1,0,1,0
CUST008683,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008684,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008685,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008686,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008687,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008688,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST008689,1,1,1,0,0,none,0.0,0.0,1,1,1,0,1,1,1
CUST008690,1,1,1,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008691,1,1,0,1,1,premium,392248.69,28634.06,1,1,0,1,0,0,1
CUST008692,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008693,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,1,0
CUST008694,1,0,1,1,0,none,0.0,0.0,0,0,1,0,1,1,0
CUST008695,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008696,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008697,1,1,0,0,1,basic,120389.77,3995.95,0,0,0,0,0,0,0
CUST008698,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST008699,0,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,1
CUST008700,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008701,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,1,0
CUST008702,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008703,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008704,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008705,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008706,1,0,1,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST008707,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008708,1,1,1,0,0,none,0.0,0.0,1,1,1,0,0,1,0
CUST008709,0,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008710,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008711,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008712,1,0,0,0,0,none,0.0,0.0,1,0,1,1,0,1,0
CUST008713,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008714,1,1,0,1,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008715,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008716,1,0,0,1,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST008717,1,1,0,1,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST008718,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008719,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008720,1,1,0,0,0,none,0.0,0.0,0,1,0,1,0,1,0
CUST008721,1,1,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008722,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST008723,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008724,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008725,1,0,0,1,0,none,0.0,0.0,0,0,1,0,0,0,1
CUST008726,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008727,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008728,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008729,0,0,0,1,0,none,0.0,0.0,1,1,1,0,0,0,1
CUST008730,1,0,0,1,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST008731,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008732,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008733,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008734,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008735,0,1,0,0,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST008736,1,0,1,1,1,rewards,249722.06,15534.68,1,1,1,0,1,1,1
CUST008737,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008738,0,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008739,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008740,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST008741,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008742,1,0,0,1,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST008743,1,0,0,0,0,none,0.0,0.0,0,0,1,0,0,0,0
CUST008744,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008745,0,0,1,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST008746,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008747,1,1,0,1,1,rewards,493859.95,30401.84,1,0,0,1,0,0,1
CUST008748,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008749,1,1,1,1,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008750,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008751,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008752,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008753,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008754,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008755,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008756,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008757,1,1,1,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008758,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008759,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008760,1,1,1,0,0,none,0.0,0.0,1,0,0,0,1,0,0
CUST008761,0,1,1,1,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST008762,1,1,0,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008763,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008764,0,1,0,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008765,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008766,1,1,0,1,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST008767,1,0,1,0,0,none,0.0,0.0,1,1,0,1,1,1,0
CUST008768,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008769,0,0,1,1,0,none,0.0,0.0,1,1,0,1,1,0,0
CUST008770,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008771,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST008772,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008773,1,0,1,0,0,none,0.0,0.0,0,1,0,1,0,0,1
CUST008774,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST008775,1,1,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008776,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008777,1,1,1,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST008778,1,0,1,0,0,none,0.0,0.0,1,0,1,0,1,0,0
CUST008779,1,1,0,0,0,none,0.0,0.0,0,0,0,0,1,0,0
CUST008780,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST008781,1,0,1,0,1,basic,120466.21,2858.5,1,1,0,1,0,0,0
CUST008782,0,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST008783,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008784,1,0,0,1,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST008785,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008786,1,1,0,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST008787,0,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008788,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008789,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008790,1,0,0,0,0,none,0.0,0.0,0,0,0,1,0,0,1
CUST008791,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008792,1,0,0,1,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008793,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008794,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008795,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,1
CUST008796,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008797,1,0,1,0,0,none,0.0,0.0,0,1,0,0,0,0,0
CUST008798,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008799,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008800,1,1,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008801,1,1,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008802,0,1,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008803,1,1,1,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008804,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008805,1,0,0,1,1,rewards,43204.59,4435.88,1,0,0,1,0,1,1
CUST008806,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008807,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008808,0,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008809,1,0,1,0,0,none,0.0,0.0,0,0,1,0,0,0,1
CUST008810,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008811,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008812,1,0,0,0,0,none,0.0,0.0,0,0,0,0,0,0,0
CUST008813,1,0,1,0,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008814,1,0,1,0,0,none,0.0,0.0,0,1,0,0,1,1,0
CUST008815,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008816,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008817,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008818,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008819,1,0,0,0,0,none,0.0,0.0,0,1,0,1,0,0,0
CUST008820,0,1,0,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008821,1,1,1,1,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST008822,1,1,1,0,1,rewards,167761.77,14836.88,0,0,1,0,0,0,1
CUST008823,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008824,1,1,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008825,0,0,1,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008826,1,0,0,0,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008827,0,1,1,1,1,premium,1101297.67,44264.16,1,0,0,1,0,0,0
CUST008828,1,0,1,1,0,none,0.0,0.0,1,1,0,1,1,0,0
CUST008829,1,0,0,0,1,premium,443723.52,15137.68,0,0,0,1,0,0,1
CUST008830,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008831,0,0,0,0,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008832,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008833,1,1,0,0,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008834,1,0,0,0,0,none,0.0,0.0,1,0,1,1,1,0,1
CUST008835,1,0,0,0,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST008836,1,0,0,1,0,none,0.0,0.0,0,0,1,0,0,0,0
CUST008837,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008838,1,1,0,1,0,none,0.0,0.0,1,0,1,1,1,1,0
CUST008839,1,0,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008840,1,0,1,1,0,none,0.0,0.0,1,0,1,1,0,1,0
CUST008841,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008842,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,0
CUST008843,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008844,1,1,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008845,1,1,0,1,0,none,0.0,0.0,0,0,0,1,0,0,0
CUST008846,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008847,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,0,0
CUST008848,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,0,0
CUST008849,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008850,1,1,0,1,0,none,0.0,0.0,1,0,0,0,0,1,0
CUST008851,1,0,0,0,1,basic,125635.72,6988.02,1,0,1,0,0,0,1
CUST008852,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008853,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008854,1,0,1,1,0,none,0.0,0.0,1,1,0,1,0,0,1
CUST008855,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,1
CUST008856,0,1,0,1,0,none,0.0,0.0,1,0,1,0,0,1,0
CUST008857,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008858,1,1,1,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008859,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,1,1
CUST008860,1,1,0,1,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008861,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008862,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008863,1,0,0,0,0,none,0.0,0.0,1,1,0,1,0,1,0
CUST008864,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008865,1,0,0,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008866,1,1,1,0,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008867,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008868,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008869,1,0,1,0,0,none,0.0,0.0,1,1,0,0,1,1,0
CUST008870,1,0,0,0,0,none,0.0,0.0,0,0,1,1,0,0,1
CUST008871,0,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008872,1,0,1,0,0,none,0.0,0.0,1,0,1,0,0,0,1
CUST008873,1,0,0,1,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008874,0,0,0,0,0,none,0.0,0.0,1,1,0,1,1,0,1
CUST008875,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,1,0
CUST008876,1,0,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008877,1,1,0,1,0,none,0.0,0.0,1,1,0,1,0,0,0
CUST008878,0,1,0,0,0,none,0.0,0.0,1,1,0,0,0,1,0
CUST008879,1,0,1,0,0,none,0.0,0.0,1,1,0,0,0,1,1
CUST008880,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,1,1
CUST008881,1,0,1,1,0,none,0.0,0.0,1,1,0,0,0,0,1
CUST008882,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,1,1
CUST008883,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008884,1,0,0,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008885,1,0,1,0,0,none,0.0,0.0,1,0,0,0,0,0,0
CUST008886,1,0,1,1,0,none,0.0,0.0,1,0,0,0,0,0,1
CUST008887,1,0,1,0,0,none,0.0,0.0,1,1,1,0,0,0,0
CUST008888,1,1,1,0,0,none,0.0,0.0,1,0,0,1,0,1,1
CUST008889,1,0,1,0,0,none,0.0,0.0,0,0,0,0,0,0,1
CUST008890,1,1,0,0,0,none,0.0,0.0,1,0,0,1,0,0,0
CUST008891,1,0,0,0,1,basic,35509.43,872.53,1,1,0,0,0,0,0
CUST008892,0,0,1,1,0,none,0.0,0.0,1,0,0,0,1,1,0
CUST008893,1,0,0,0,0,none,0.0,0.0,0,1,0,0,0,1,0
CUST008894,1,0,1,0,0,none,0.0,0.0,1,0,0,1,0,0,1
CUST008895,1,0,0,0,0,none,0.0,0.0,1,0,0,1,1,0,1
